,Unnamed: 0,valid_from,changeset_id,tags_before,changeset_tags,geometry,comments
24682,7788,2013-09-01 04:10:42+00:00,17612894,"{'name': 'Andarwan', 'place': 'village'}","{'created_by': 'osmtools/19106 (linux)', 'bot': 'yes', 'comment': 'remove un-discussed and faulty import of India place names'}",,remove un-discussed and faulty import of India place names
24683,7789,2013-09-01 04:10:59+00:00,17612894,"{'name': 'Badalpur', 'place': 'village'}","{'created_by': 'osmtools/19106 (linux)', 'bot': 'yes', 'comment': 'remove un-discussed and faulty import of India place names'}",,remove un-discussed and faulty import of India place names
24708,7814,2013-09-01 04:14:41+00:00,17612894,"{'name': 'Dadi Naubug', 'place': 'village'}","{'created_by': 'osmtools/19106 (linux)', 'bot': 'yes', 'comment': 'remove un-discussed and faulty import of India place names'}",,remove un-discussed and faulty import of India place names
24709,7815,2013-09-01 04:14:56+00:00,17612894,"{'name': 'Danpura', 'place': 'village'}","{'created_by': 'osmtools/19106 (linux)', 'bot': 'yes', 'comment': 'remove un-discussed and faulty import of India place names'}",,remove un-discussed and faulty import of India place names
24710,7816,2013-09-01 04:15:01+00:00,17612894,"{'name': 'Darapur', 'place': 'village'}","{'created_by': 'osmtools/19106 (linux)', 'bot': 'yes', 'comment': 'remove un-discussed and faulty import of India place names'}",,remove un-discussed and faulty import of India place names
24695,7801,2013-09-01 04:12:49+00:00,17612894,"{'name': 'Bugam', 'place': 'village'}","{'created_by': 'osmtools/19106 (linux)', 'bot': 'yes', 'comment': 'remove un-discussed and faulty import of India place names'}",,remove un-discussed and faulty import of India place names
24712,7818,2013-09-01 04:15:02+00:00,17612894,"{'name': 'Dardawudur', 'place': 'village'}","{'created_by': 'osmtools/19106 (linux)', 'bot': 'yes', 'comment': 'remove un-discussed and faulty import of India place names'}",,remove un-discussed and faulty import of India place names
24713,7819,2013-09-01 04:15:03+00:00,17612894,"{'name': 'Darel', 'place': 'village'}","{'created_by': 'osmtools/19106 (linux)', 'bot': 'yes', 'comment': 'remove un-discussed and faulty import of India place names'}",,remove un-discussed and faulty import of India place names
24714,7820,2013-09-01 04:15:23+00:00,17612894,"{'name': 'Deshkit', 'place': 'village'}","{'created_by': 'osmtools/19106 (linux)', 'bot': 'yes', 'comment': 'remove un-discussed and faulty import of India place names'}",,remove un-discussed and faulty import of India place names
24715,7821,2013-09-01 04:15:42+00:00,17612894,"{'name': 'Doba', 'place': 'village'}","{'created_by': 'osmtools/19106 (linux)', 'bot': 'yes', 'comment': 'remove un-discussed and faulty import of India place names'}",,remove un-discussed and faulty import of India place names
24716,7822,2013-09-01 04:15:42+00:00,17612894,"{'name': 'Doba', 'place': 'village'}","{'created_by': 'osmtools/19106 (linux)', 'bot': 'yes', 'comment': 'remove un-discussed and faulty import of India place names'}",,remove un-discussed and faulty import of India place names
24685,7791,2013-09-01 04:11:11+00:00,17612894,"{'name': 'Baghwanpur', 'place': 'village'}","{'created_by': 'osmtools/19106 (linux)', 'bot': 'yes', 'comment': 'remove un-discussed and faulty import of India place names'}",,remove un-discussed and faulty import of India place names
24686,7792,2013-09-01 04:11:20+00:00,17612894,"{'name': 'Bakihakar', 'place': 'village'}","{'created_by': 'osmtools/19106 (linux)', 'bot': 'yes', 'comment': 'remove un-discussed and faulty import of India place names'}",,remove un-discussed and faulty import of India place names
24687,7793,2013-09-01 04:11:42+00:00,17612894,"{'name': 'Banigam', 'place': 'village'}","{'created_by': 'osmtools/19106 (linux)', 'bot': 'yes', 'comment': 'remove un-discussed and faulty import of India place names'}",,remove un-discussed and faulty import of India place names
24688,7794,2013-09-01 04:11:43+00:00,17612894,"{'name': 'Banyi', 'place': 'village'}","{'created_by': 'osmtools/19106 (linux)', 'bot': 'yes', 'comment': 'remove un-discussed and faulty import of India place names'}",,remove un-discussed and faulty import of India place names
24689,7795,2013-09-01 04:12:06+00:00,17612894,"{'name': 'Batarasi', 'place': 'village'}","{'created_by': 'osmtools/19106 (linux)', 'bot': 'yes', 'comment': 'remove un-discussed and faulty import of India place names'}",,remove un-discussed and faulty import of India place names
24690,7796,2013-09-01 04:12:09+00:00,17612894,"{'name': 'Bathipur', 'place': 'village'}","{'created_by': 'osmtools/19106 (linux)', 'bot': 'yes', 'comment': 'remove un-discussed and faulty import of India place names'}",,remove un-discussed and faulty import of India place names
24691,7797,2013-09-01 04:12:24+00:00,17612894,"{'name': 'Bhartanwala', 'place': 'village'}","{'created_by': 'osmtools/19106 (linux)', 'bot': 'yes', 'comment': 'remove un-discussed and faulty import of India place names'}",,remove un-discussed and faulty import of India place names
24724,7830,2013-09-01 04:16:16+00:00,17612894,"{'name': 'Gandbal', 'place': 'village'}","{'created_by': 'osmtools/19106 (linux)', 'bot': 'yes', 'comment': 'remove un-discussed and faulty import of India place names'}",,remove un-discussed and faulty import of India place names
24725,7831,2013-09-01 04:16:32+00:00,17612894,"{'name': 'Ghandhor', 'place': 'village'}","{'created_by': 'osmtools/19106 (linux)', 'bot': 'yes', 'comment': 'remove un-discussed and faulty import of India place names'}",,remove un-discussed and faulty import of India place names
8187,8115,2013-09-01 04:13:00+00:00,17612894,"{'name': 'Chaitar Kas', 'place': 'village'}","{'created_by': 'osmtools/19106 (linux)', 'bot': 'yes', 'comment': 'remove un-discussed and faulty import of India place names'}",,remove un-discussed and faulty import of India place names
8205,8133,2013-09-01 04:16:33+00:00,17612894,"{'name': 'Gharorwan', 'place': 'village'}","{'created_by': 'osmtools/19106 (linux)', 'bot': 'yes', 'comment': 'remove un-discussed and faulty import of India place names'}",,remove un-discussed and faulty import of India place names
8206,8134,2013-09-01 04:16:46+00:00,17612894,"{'name': 'Giran', 'place': 'village'}","{'created_by': 'osmtools/19106 (linux)', 'bot': 'yes', 'comment': 'remove un-discussed and faulty import of India place names'}",,remove un-discussed and faulty import of India place names
8207,8135,2013-09-01 04:16:49+00:00,17612894,"{'name': 'Gold', 'place': 'village'}","{'created_by': 'osmtools/19106 (linux)', 'bot': 'yes', 'comment': 'remove un-discussed and faulty import of India place names'}",,remove un-discussed and faulty import of India place names
8208,8136,2013-09-01 04:16:53+00:00,17612894,"{'name': 'Gora', 'place': 'village'}","{'created_by': 'osmtools/19106 (linux)', 'bot': 'yes', 'comment': 'remove un-discussed and faulty import of India place names'}",,remove un-discussed and faulty import of India place names
8209,8137,2013-09-01 04:16:58+00:00,17612894,"{'name': 'Gran', 'place': 'village'}","{'created_by': 'osmtools/19106 (linux)', 'bot': 'yes', 'comment': 'remove un-discussed and faulty import of India place names'}",,remove un-discussed and faulty import of India place names
8210,8138,2013-09-01 04:17:24+00:00,17612894,"{'name': 'Gurudwara', 'place': 'village'}","{'created_by': 'osmtools/19106 (linux)', 'bot': 'yes', 'comment': 'remove un-discussed and faulty import of India place names'}",,remove un-discussed and faulty import of India place names
8211,8139,2013-09-01 04:17:59+00:00,17612894,"{'name': 'Ismailpur', 'place': 'village'}","{'created_by': 'osmtools/19106 (linux)', 'bot': 'yes', 'comment': 'remove un-discussed and faulty import of India place names'}",,remove un-discussed and faulty import of India place names
8212,8140,2013-09-01 04:18:07+00:00,17612894,"{'name': 'Jalara', 'place': 'village'}","{'created_by': 'osmtools/19106 (linux)', 'bot': 'yes', 'comment': 'remove un-discussed and faulty import of India place names'}",,remove un-discussed and faulty import of India place names
8213,8141,2013-09-01 04:18:13+00:00,17612894,"{'name': 'Janipura', 'place': 'village'}","{'created_by': 'osmtools/19106 (linux)', 'bot': 'yes', 'comment': 'remove un-discussed and faulty import of India place names'}",,remove un-discussed and faulty import of India place names
8214,8142,2013-09-01 04:18:19+00:00,17612894,"{'name': 'Jaura', 'place': 'village'}","{'created_by': 'osmtools/19106 (linux)', 'bot': 'yes', 'comment': 'remove un-discussed and faulty import of India place names'}",,remove un-discussed and faulty import of India place names
24684,7790,2013-09-01 04:10:59+00:00,17612894,"{'name': 'Badarkal', 'place': 'village'}","{'created_by': 'osmtools/19106 (linux)', 'bot': 'yes', 'comment': 'remove un-discussed and faulty import of India place names'}",,remove un-discussed and faulty import of India place names
8184,8112,2013-09-01 04:12:28+00:00,17612894,"{'name': 'Bhatte', 'place': 'village'}","{'created_by': 'osmtools/19106 (linux)', 'bot': 'yes', 'comment': 'remove un-discussed and faulty import of India place names'}",,remove un-discussed and faulty import of India place names
8185,8113,2013-09-01 04:12:50+00:00,17612894,"{'name': 'Bukhan Kani', 'place': 'village'}","{'created_by': 'osmtools/19106 (linux)', 'bot': 'yes', 'comment': 'remove un-discussed and faulty import of India place names'}",,remove un-discussed and faulty import of India place names
8186,8114,2013-09-01 04:12:59+00:00,17612894,"{'name': 'Chahi', 'place': 'village'}","{'created_by': 'osmtools/19106 (linux)', 'bot': 'yes', 'comment': 'remove un-discussed and faulty import of India place names'}",,remove un-discussed and faulty import of India place names
9168,9096,2013-09-01 04:13:40+00:00,17612894,"{'name': 'Chandeal', 'place': 'village'}","{'created_by': 'osmtools/19106 (linux)', 'bot': 'yes', 'comment': 'remove un-discussed and faulty import of India place names'}",,remove un-discussed and faulty import of India place names
8188,8116,2013-09-01 04:13:16+00:00,17612894,"{'name': 'Chak Mala', 'place': 'village'}","{'created_by': 'osmtools/19106 (linux)', 'bot': 'yes', 'comment': 'remove un-discussed and faulty import of India place names'}",,remove un-discussed and faulty import of India place names
8189,8117,2013-09-01 04:13:18+00:00,17612894,"{'name': 'Chak Nawada', 'place': 'village'}","{'created_by': 'osmtools/19106 (linux)', 'bot': 'yes', 'comment': 'remove un-discussed and faulty import of India place names'}",,remove un-discussed and faulty import of India place names
8190,8118,2013-09-01 04:13:23+00:00,17612894,"{'name': 'Chak Sanga', 'place': 'village'}","{'created_by': 'osmtools/19106 (linux)', 'bot': 'yes', 'comment': 'remove un-discussed and faulty import of India place names'}",,remove un-discussed and faulty import of India place names
8191,8119,2013-09-01 04:13:53+00:00,17612894,"{'name': 'Chauni', 'place': 'village'}","{'created_by': 'osmtools/19106 (linux)', 'bot': 'yes', 'comment': 'remove un-discussed and faulty import of India place names'}",,remove un-discussed and faulty import of India place names
8192,8120,2013-09-01 04:13:54+00:00,17612894,"{'name': 'Chenar Sangar', 'place': 'village'}","{'created_by': 'osmtools/19106 (linux)', 'bot': 'yes', 'comment': 'remove un-discussed and faulty import of India place names'}",,remove un-discussed and faulty import of India place names
8193,8121,2013-09-01 04:14:39+00:00,17612894,"{'name': 'Dabbar', 'place': 'village'}","{'created_by': 'osmtools/19106 (linux)', 'bot': 'yes', 'comment': 'remove un-discussed and faulty import of India place names'}",,remove un-discussed and faulty import of India place names
8194,8122,2013-09-01 04:14:47+00:00,17612894,"{'name': 'Dalori', 'place': 'village'}","{'created_by': 'osmtools/19106 (linux)', 'bot': 'yes', 'comment': 'remove un-discussed and faulty import of India place names'}",,remove un-discussed and faulty import of India place names
8195,8123,2013-09-01 04:14:48+00:00,17612894,"{'name': 'Danani', 'place': 'village'}","{'created_by': 'osmtools/19106 (linux)', 'bot': 'yes', 'comment': 'remove un-discussed and faulty import of India place names'}",,remove un-discussed and faulty import of India place names
8196,8124,2013-09-01 04:15:21+00:00,17612894,"{'name': 'Deore Napu', 'place': 'village'}","{'created_by': 'osmtools/19106 (linux)', 'bot': 'yes', 'comment': 'remove un-discussed and faulty import of India place names'}",,remove un-discussed and faulty import of India place names
8197,8125,2013-09-01 04:15:23+00:00,17612894,"{'name': 'Dera', 'place': 'village'}","{'created_by': 'osmtools/19106 (linux)', 'bot': 'yes', 'comment': 'remove un-discussed and faulty import of India place names'}",,remove un-discussed and faulty import of India place names
8198,8126,2013-09-01 04:15:33+00:00,17612894,"{'name': 'Dharm Khu', 'place': 'village'}","{'created_by': 'osmtools/19106 (linux)', 'bot': 'yes', 'comment': 'remove un-discussed and faulty import of India place names'}",,remove un-discussed and faulty import of India place names
24692,7798,2013-09-01 04:12:32+00:00,17612894,"{'name': 'Bicharwor', 'place': 'village'}","{'created_by': 'osmtools/19106 (linux)', 'bot': 'yes', 'comment': 'remove un-discussed and faulty import of India place names'}",,remove un-discussed and faulty import of India place names
24693,7799,2013-09-01 04:12:35+00:00,17612894,"{'name': 'Bimun', 'place': 'village'}","{'created_by': 'osmtools/19106 (linux)', 'bot': 'yes', 'comment': 'remove un-discussed and faulty import of India place names'}",,remove un-discussed and faulty import of India place names
24694,7800,2013-09-01 04:12:45+00:00,17612894,"{'name': 'Bolnigund', 'place': 'village'}","{'created_by': 'osmtools/19106 (linux)', 'bot': 'yes', 'comment': 'remove un-discussed and faulty import of India place names'}",,remove un-discussed and faulty import of India place names
23906,7012,2013-09-01 04:18:00+00:00,17612894,"{'name': 'Jablawala Danna', 'place': 'village'}","{'created_by': 'osmtools/19106 (linux)', 'bot': 'yes', 'comment': 'remove un-discussed and faulty import of India place names'}",,remove un-discussed and faulty import of India place names
